"row_id","repayment_rate"
323,63.1708319384058
324,40.8424093600997
326,51.3572799722845
327,53.3461219349947
328,41.6666387684223
329,52.7373916888344
330,30.7668229802087
331,37.7146339965595
333,32.5776352616915
334,22.2602886843575
337,79.4671290720224
339,21.0544038443985
340,67.7649586374302
341,87.090615875995
342,66.2862955655232
343,76.4920285637107
345,58.5652816554163
349,62.8522895205547
350,66.3877181662174
352,40.2181392589018
354,69.7358588085831
355,26.0301953890896
356,57.5982059035856
357,47.6138618850734
361,60.7393011286307
364,62.6721776127968
365,23.6027666809891
367,35.3386503577377
369,49.2444491557443
370,47.3953066765502
382,49.8920062046186
386,76.9849078363311
388,48.0494431178641
389,66.7609685211368
393,69.8577981484875
396,31.6776753795656
397,66.2034968942543
398,32.3608156177247
399,48.1230334394807
400,66.2137480255853
404,47.7590155332418
410,40.6473915745727
411,46.6468932203844
413,60.8315055472293
414,61.4908122008812
418,38.556109605085
421,22.0378586291523
422,24.9060471579792
425,19.9338807446071
428,36.7299622952217
429,33.0041169476884
430,27.5562596086549
435,75.641315348439
438,72.9447272663667
441,64.8420300369713
442,66.2902112902087
443,54.9048095259959
444,24.9615399178052
445,67.240197965248
446,64.7014145957372
447,81.4205454708422
450,56.9512617861792
451,45.0139177422015
452,50.727279072813
453,57.4465224538941
454,54.4503500228431
455,69.7534627118017
456,29.5237821985774
457,23.9622977838013
461,67.2787907361416
465,64.6083111211424
466,36.396856995589
467,71.9363355057616
468,70.1920384291457
470,65.9874646332291
473,88.1371060638754
478,40.8896491024163
479,59.7457409769741
480,43.3072273508688
483,59.9102293548736
484,52.6523859177022
490,36.8249963687103
492,32.292693976248
495,51.2964211887828
496,54.2019352314964
499,61.9667488664228
506,65.2626372831617
507,67.2394311999705
509,60.392399139791
511,38.4448481372381
512,55.3644055780432
513,60.0352396776825
516,62.631822570516
517,54.4503049849605
520,53.8806558120163
525,30.0450134010437
526,54.0480893471415
532,62.9527364227073
533,52.8569845585873
534,31.3898903603834
536,43.8945735326546
543,42.4889278427978
544,57.242213147129
545,48.6304933423471
546,46.6483576021395
547,42.6180419546606
552,63.9293928734867
554,84.5492326938015
555,74.5908603568407
562,49.3301376235714
566,36.146625850276
569,57.7900801378703
574,70.3546634424371
575,67.3590279377036
576,33.7491309619918
577,39.0980331147222
578,55.8713088230142
579,56.1182742996484
581,29.0099447517318
588,36.4200169474064
589,64.8708109821398
590,67.3195443645118
592,75.3411687676514
594,48.9075868130375
595,41.6561759995881
599,82.2655556489406
602,48.4430135969876
604,26.3568014205853
606,67.7895802259825
608,52.0384568018477
609,66.8851857288418
614,47.9293167975089
616,41.9105022496626
619,28.9778429579901
622,53.1049028294154
625,50.7525928771097
626,20.5786994306793
629,65.1826031597723
630,72.3970259234076
634,67.1997217444863
640,57.9389052529974
645,74.6639992236351
646,42.4142718496621
647,69.7819211325186
648,63.0660368543936
649,57.0812394664898
650,60.6967744713841
651,51.9481941443561
653,51.0209643263479
655,89.300394942627
661,62.9651918384877
662,68.3923189074569
664,51.6946084716683
671,65.9870654758619
673,41.3021552919853
678,66.4680480659251
680,40.7701791430268
681,68.6787210729983
682,70.5540862476711
689,58.3254018374519
690,78.1854595999082
691,41.501150909185
692,51.9321917356269
697,70.7701440947524
699,28.5769306311661
701,50.0296217424722
703,49.0802735603283
704,69.1598750624753
705,48.317902859534
706,43.9847665585035
707,32.9672067671587
708,55.6195728874951
711,78.665065680683
715,70.2896764250693
717,53.9962854600012
719,67.6765843686433
722,84.9724056422241
723,58.2151776449807
730,29.5248318986264
731,41.9725643348337
732,49.5372246583397
737,79.0395883045763
740,68.1262945136928
743,34.6852374384841
744,72.8128446562274
748,66.0422662676489
751,72.4459190776484
752,22.3629786880965
756,59.4196482673005
766,63.8484416788207
774,61.8265717221026
776,56.4195325164413
779,65.2685420041827
786,50.7083418144068
787,20.7599746624847
788,39.5678710028616
789,49.1387525601854
790,63.6428559225419
791,40.529131426094
792,43.2839048937576
793,51.3737842617458
794,45.2131842255042
796,66.776793378887
797,56.936462721564
800,68.1256403201029
801,22.5231534422157
802,26.9118753790781
803,84.8585622414915
804,53.8593937148263
808,70.9189818701448
809,81.0503108088637
812,66.311683733631
814,38.6894792960659
815,74.593604680368
818,53.2949326044523
819,24.4657407008634
821,54.3944563983202
822,53.4004908547128
823,67.6422872913513
825,90.0614299495989
830,56.7591215607446
835,50.0726714300512
837,68.072012363187
841,58.8065140802237
848,80.0429465827733
855,72.4917559267143
857,48.172470573571
858,67.8206406583742
864,24.2865792187727
865,66.2437367714826
867,48.9673008198171
868,64.2040229422171
869,60.5097770752886
872,55.500902397076
873,76.1576563860752
876,53.7666452405519
877,54.5683356149527
878,62.4879033527502
884,58.635661326884
887,56.9192399439594
890,24.467033901351
891,46.8904140548432
892,54.7805452336548
893,70.287556914079
894,58.5114273631474
897,56.3572353489862
900,27.2383495047577
902,67.2457774226798
904,71.3366437219247
909,70.5281314518142
910,65.3218629782531
912,57.7873231782789
914,63.2513709377597
916,55.1918353715102
918,59.2352448212462
919,61.4910603192299
920,44.4678554426684
923,19.6696828145019
924,61.1134870734997
927,20.9091836911021
936,65.5174337800184
938,58.477674232883
939,19.5591130851751
945,43.8412026171265
951,58.671642794557
952,43.3891194739372
954,64.8307880322961
957,72.6173447504865
958,42.8925099155432
968,33.2951848375504
969,66.7041471364582
970,57.0519400232906
972,45.3417119726812
973,30.5241642443273
974,54.1397494326383
976,56.7354088988759
977,40.5635236795818
980,83.1700439289617
981,57.4373733198769
985,62.809287877265
986,26.292526274391
987,65.9899336697445
991,75.413717274523
994,62.7409755547672
995,55.4634378901528
997,57.2153810499373
998,52.868237009878
999,63.8555922934946
1000,85.0226454862935
1003,54.486850203747
1006,46.434740497974
1008,72.2644097734056
1012,74.6768679871195
1016,70.9048337604757
1023,29.8791278419646
1024,48.2250776185566
1027,78.6408030769102
1029,52.7854770557992
1031,78.8490229502583
1035,56.9484338368372
1039,58.835628333445
1045,24.6699946287906
1046,60.6090437012541
1047,61.561400781246
1052,20.4035184183514
1053,71.6470170368612
1059,59.5712242285801
1060,45.0558638723835
1066,39.4744732755518
1067,26.1178611329303
1073,59.6645943886047
1074,78.0310634859963
1075,56.6572882412779
1077,62.2196789728683
1078,65.4367704695921
1083,13.4692327361562
1088,67.8428291776773
1097,25.1584332118505
1098,54.4913604907244
1101,60.1534293592155
1106,61.3732520246198
1109,69.7061013425068
1111,65.962687144398
1113,67.7808703039752
1115,52.1213759958896
1118,69.0062052764629
1119,51.9346112122944
1127,51.0102619654131
1128,50.0378658734431
1129,85.6751461922149
1131,32.5444108780446
1132,34.0082598832471
1133,45.1969100083835
1134,61.3315000541665
1136,53.6337883697285
1138,21.6026802016861
1140,54.0731732590401
1145,37.6581185751127
1146,41.4680035102155
1148,24.4756168759376
1150,77.9943516549757
1151,53.8855563903645
1152,63.521082597816
1153,63.4094496769218
1158,74.9086332456269
1163,58.8970208768684
1168,76.7245673936483
1171,80.8143296270482
1173,35.2409408843488
1174,23.7767533643195
1175,71.2037939849137
1179,41.4315339643782
1180,62.5918888826085
1181,18.6186871443151
1189,72.4537367033863
1190,79.6022392965903
1192,43.0135793416527
1193,59.8448048962578
1194,69.3301002663204
1197,57.584381791284
1199,68.8818748691212
1201,57.7015465370253
1202,74.9705124366138
1205,52.7438408173362
1209,70.8910555079477
1210,46.8895863995429
1212,35.1965021614026
1217,64.2817196638656
1218,55.4125310561252
1221,74.8692995526109
1225,27.9611170421726
1226,45.524349577125
1230,43.135247538697
1235,28.1153422498987
1237,64.3752708110311
1243,53.5072709305658
1248,64.2615553835694
1256,38.5027165496673
1257,64.1521043231844
1259,75.986368976593
1260,10.6161163467035
1261,42.8571313672348
1263,72.6273981944538
1267,19.5166015825641
1272,59.8003515248399
1281,58.2645748641973
1282,37.6960423133224
1284,72.9770945565027
1285,63.258001183328
1291,57.6357102186281
1292,85.4642604435677
1293,66.9619845635726
1294,59.7490102870357
1298,47.0826782075878
1300,61.1263131002298
1304,66.0019646576155
1305,37.5992925690202
1306,47.210522764421
1307,30.4525295750826
1310,47.7058158389656
1311,66.7828503510833
1316,34.5691514029924
1318,65.7586036759632
1324,51.3708275740378
1329,77.9841186753741
1332,57.3512006940324
1334,68.8188662432659
1336,69.8993440829519
1337,45.2782618352138
1339,59.0786249545258
1340,23.6027666809891
1341,48.9044338040008
1342,43.5328354210375
1344,61.438899295807
1345,73.226398871142
1346,56.202576576029
1348,33.2122405649144
1349,51.10020472688
1351,15.2538516722687
1352,45.3887038890609
1353,62.1754985496844
1357,59.3975944031977
1361,53.6568751365967
1365,60.6015368152929
1366,67.734883081414
1372,71.6111218599167
1373,59.692699609271
1374,73.0097127470549
1376,70.9065520742871
1379,39.9003764678895
1380,55.4882179316839
1385,68.8883923446211
1388,24.5404491909928
1391,63.2325737353392
1392,52.7342327098183
1393,66.1077885046769
1394,59.1946928053323
1396,60.9585920144326
1397,29.117192219923
1400,56.4756263150403
1404,39.6569704326648
1405,26.4658523274254
1406,64.5012207948299
1409,23.8286250690015
1411,48.3336460008565
1413,89.1231888106378
1414,80.5317017564211
1416,32.7857009025035
1418,72.0479363394569
1421,68.6435467583506
1422,46.0860568774315
1424,55.6086316721799
1425,43.9461691297955
1426,42.2362860957385
1429,27.5041626175969
1430,54.3287962861467
1433,84.6709606615791
1438,59.6057820937414
1443,86.0127712011939
1444,58.1916771401311
1445,63.8862613258352
1448,59.6595615103322
1450,53.4540700120384
1452,18.9645528304483
1453,61.2066870397995
1456,54.8578493708321
1457,54.2348767109552
1458,64.2288655185733
1459,76.2678098469021
1460,40.4503695411219
1464,65.5800035696271
1465,63.1962158339653
1466,27.1298819453201
1467,59.5065035097092
1468,77.3996098090255
1469,79.0944314870496
1473,53.6380442019958
1476,73.4940712767805
1483,61.8170270326208
1491,84.8140561557187
1493,67.7519699055017
1494,56.107478985921
1498,61.3758483526542
1499,44.8934352882035
1500,50.6593307296631
1502,73.3006515265662
1507,58.6083525726235
1509,64.105565887977
1510,28.5596641746003
1513,95.0300684555563
1514,34.539112247215
1516,52.6611718118415
1517,22.2519397254146
1518,52.9251829199772
1522,54.538306326986
1523,48.0499164349249
1536,58.8401685437091
1541,27.5368488814174
1542,74.6749777179055
1546,54.2586747509355
1548,63.0123186186494
1551,63.0213570611786
1552,48.7306280629209
1557,42.202276013456
1559,69.2017374864694
1560,74.3289053344271
1564,32.2243580135596
1569,53.1753521092243
1570,55.2585171690049
1572,66.7475396096636
1573,47.9746977603696
1576,53.4287532899949
1577,40.0032544293018
1581,59.628208213364
1582,73.5977031226842
1583,51.23074934887
1588,57.306988199105
1589,37.1006775069334
1592,62.8176892635441
1594,51.7428582777762
1599,67.3084478700824
1601,71.9193340389157
1604,34.0469960855742
1605,69.8392261862738
1608,51.85676994026
1610,42.9005555972986
1612,76.9639867433026
1618,62.3361060557155
1619,65.8291715851535
1622,81.0107852491465
1627,82.5219760518425
1628,66.2378269795084
1637,72.9994119028228
1640,31.9877953121583
1641,10.1472595092849
1642,56.6073286128378
1643,34.7994098669908
1645,59.8445362923961
1650,55.3674594514109
1651,60.1906934917172
1652,71.9059363581874
1655,70.5643200070239
1656,72.7191540479611
1657,71.9377724054969
1658,66.1420308965612
1660,20.2524126375337
1665,69.5730943119376
1666,15.8710646518434
1669,55.2005210309115
1670,50.6939715579882
1671,68.2244268582118
1672,83.2415427388356
1680,63.3795821640039
1682,61.9412962808557
1685,35.2088639102369
1688,54.5914657895865
1689,62.2836533331101
1690,30.296350570365
1693,42.4201633854174
1703,26.4251637097511
1707,57.029094227499
1713,61.9070313601985
1714,48.5997193035873
1715,73.5666590514534
1716,53.3452189516236
1720,38.5991997705152
1721,63.383682306055
1722,59.1743535964124
1726,54.6226884371218
1727,71.5390164442829
1728,59.4095627424925
1736,65.4008053803268
1737,55.0804992527559
1739,63.3925958644869
1740,51.0771237808982
1741,51.7325120418997
1742,43.9706380468836
1745,35.8581609790356
1746,58.5399537351749
1750,67.544520278377
1751,75.6934582368821
1752,60.7485367579347
1758,35.4077283923243
1760,28.9079122263909
1765,65.8644528046118
1768,73.0917091762968
1769,78.1512713501739
1772,34.0523401875193
1775,70.5140296105729
1777,19.4396327526365
1782,64.0576504445343
1783,23.6027666809891
1784,63.3359625924237
1786,19.704462572557
1789,47.9269601197296
1790,63.4223074156464
1792,29.0119486914259
1794,46.1134286152741
1795,60.9257319401332
1798,63.503544603772
1799,70.1721639362974
1800,79.9496249772346
1802,60.6005458464957
1803,58.6210376466235
1804,66.8704100768989
1807,50.8733284124455
1810,66.9495185672863
1812,61.7604566345092
1815,57.1244633179591
1818,46.7824759068827
1820,69.1302904703958
1821,58.2479857677317
1826,74.8357857499861
1827,55.4565849655607
1828,67.8623120185132
1831,70.2040183924679
1832,44.3082550616188
1835,49.7708039651357
1837,45.0734663322009
1838,66.40820681987
1841,56.2763999566661
1844,71.1697803566288
1847,59.8574552025612
1848,66.9228785343772
1849,68.3545773217118
1851,37.8906019534198
1853,72.5890616202808
1860,62.7171973085688
1861,67.5746192859852
1862,19.3934295195639
1863,58.3574854092169
1864,23.014940373037
1865,18.0535309008269
1866,58.3189092209101
1867,51.2717988788143
1872,66.2673505243828
1874,64.2023994750814
1876,54.6504801464934
1877,75.620863659549
1878,71.8042356673946
1879,46.0361086244295
1880,59.9716948713585
1883,58.6986915867828
1885,74.9898140369101
1886,73.2417329767496
1887,70.6459351553981
1888,52.198634078745
1889,66.3941378584263
1892,65.3296098368966
1893,60.1184617224842
1894,61.706240676772
1896,83.8036709528582
1900,32.5080204529832
1903,61.3666854951917
1904,74.2066053822496
1905,72.0147448762135
1908,61.2993882950134
1909,60.3089701829733
1913,62.611044911101
1917,75.6991348404127
1919,44.9704488821877
1923,24.4593650731917
1925,54.4149384404845
1927,32.8601456473715
1931,70.8197691345452
1933,70.1666662341853
1935,55.8495051465215
1939,52.6830689891111
1940,59.0915372526457
1942,57.7542532260165
1943,41.009011877506
1945,44.9856276644472
1946,23.5338406489539
1947,47.1063990645953
1949,65.8334480589549
1953,57.9630238263739
1955,73.1156665888349
1956,60.9304364432127
1961,67.805742733796
1962,64.4247567221489
1963,53.1964416002145
1968,81.1934946323567
1969,71.7939073165132
1970,66.0156307726185
1971,58.7670743303887
1972,56.9618264048892
1973,58.8856145588218
1978,44.1822418795377
1980,56.3317746400878
1981,55.3054199646177
1985,74.5832138020623
1987,65.5111182598499
1989,19.2779141826236
1990,59.0428982905947
1991,60.917074490687
1999,67.9884264592681
2004,61.4632000178908
2005,75.0948379283027
2008,38.5965765798471
2011,68.7025241235432
2017,74.3826923409032
2019,48.2877486448448
2023,16.2999115983907
2024,41.1353382796476
2027,33.7998230480365
2028,58.7695838272996
2029,50.1044330729422
2032,59.063267945334
2040,49.4066270799316
2041,44.9000654384037
2042,39.2419537266454
2044,58.3055024107242
2049,71.8827914310754
2052,69.142730853113
2053,52.019301543507
2055,59.4387538213968
2057,55.1653695691046
2058,64.7249796369358
2059,82.5525481433162
2060,43.8796838440006
2061,55.141249484029
2062,71.3236495680109
2064,65.0471819639361
2066,55.3617516192127
2067,50.6646245996849
2069,47.651050424435
2070,33.2200079837971
2072,57.7594649474163
2073,64.7818681852973
2075,48.84672953563
2078,49.5901414657089
2079,51.1359050902291
2081,66.9096509746396
2083,66.6520939473162
2084,65.437755330247
2085,71.8568109096323
2088,65.1914903388045
2090,59.9142180290661
2094,47.4882027227157
2096,45.6943403352678
2099,59.8978916573166
2100,65.3137764451255
2101,50.0995079052173
2104,59.9960111301236
2105,32.2572552789253
2107,82.5565742413311
2108,56.4236458274676
2114,36.1452836743727
2115,46.6533921464932
2118,59.4880542983439
2119,52.6466701883776
2120,76.6020949465607
2122,74.4017730345822
2123,66.7343896146922
2124,34.9682526489201
2127,79.9795868456263
2130,67.5571472118273
2131,36.6218808721961
2132,75.4982503014157
2133,33.2290454483239
2136,62.2670550620018
2137,69.1129750132658
2140,49.4246186643338
2141,54.0125426347569
2145,82.5001816156209
2146,77.776131887321
2147,40.0304965907399
2149,50.521924328997
2151,48.3693740007092
2155,29.0369827898153
2161,65.8016910072323
2162,67.8698832374156
2163,44.9718166301652
2168,60.9032654650052
2170,66.7284422985536
2176,24.4613553857541
2177,60.0270457108856
2181,43.3321726816319
2184,33.8112577617644
2185,59.3015377144942
2189,73.2339640427444
2193,53.6097033716154
2195,17.4846240474884
2197,51.0332060755382
2201,44.2897797321706
2210,64.4756535593156
2211,56.8629954896326
2212,42.6763691111154
2214,23.6027666809891
2216,40.0242586951513
2220,67.17731591786
2221,58.0146233561278
2223,53.6613701697055
2226,58.5800075972263
2227,18.184636763792
2228,80.4910979239217
2229,42.8212783418722
2231,71.1011045208759
2239,59.4034702267576
2241,73.3410657523743
2243,67.3996026073388
2249,78.1258176423726
2252,77.55819794116
2253,76.3788951884682
2254,43.1875359240614
2257,89.2499065174091
2258,63.6788106577559
2259,80.3400770161453
2262,55.669775856219
2263,51.1530725752122
2265,80.5984067653724
2266,16.7314901773114
2268,52.4146136173662
2269,65.1852194899018
2270,62.2239375522193
2273,48.7331994082357
2278,65.1539405084369
2279,50.1802874120568
2282,67.5129416934467
2284,74.8329787393624
2285,19.0209138122966
2286,62.677990302185
2291,67.3247390445385
2292,41.7127264223024
2297,68.9205272998942
2299,53.5604379507371
2300,40.906022731555
2301,78.6658379910727
2302,73.1351289814366
2306,67.9197386734785
2307,59.4325727002771
2308,69.1645220418151
2317,77.8448748055262
2321,33.2421061755141
2326,65.8276316707112
2328,71.1695215657515
2333,72.0892591072677
2334,53.3003149204669
2336,48.8607559840625
2337,71.6807592281189
2341,84.6162285717735
2342,76.2982921431639
2343,27.7479785663234
2344,43.7181521023451
2347,65.093320872412
2348,61.2380802980043
2349,58.2997736796917
2357,64.9525585671016
2359,40.4181757305362
2365,58.5088833125939
2369,54.1856013033324
2372,79.9660028452193
2375,63.2251284818974
2376,57.6143534465962
2379,90.6737044828287
2382,59.8530912659895
2384,35.7229960504973
2386,67.0483004482952
2387,60.8569659618626
2389,42.0374251721607
2390,68.0461611470217
2392,28.8458099790516
2394,63.7910634723954
2399,63.2985618861254
2401,58.3733297942313
2405,52.9506945556893
2408,52.5613627687912
2411,51.119051475579
2412,45.3547229631341
2413,60.6267377263828
2416,56.033970675032
2421,62.0108904391116
2424,30.7561253412391
2425,39.9012662044248
2426,13.74191482568
2427,40.2977494476396
2433,53.1897045953495
2437,62.9928565089394
2438,60.6157412670349
2440,45.1641297410969
2443,73.4769446644697
2449,26.525404500449
2450,46.8103595303765
2451,33.7274815126566
2453,60.1040130686347
2455,25.0127060260836
2457,52.0338821780752
2458,44.7849478491773
2459,67.5316487924318
2460,58.4258201208762
2461,71.0306278293008
2463,71.7404232520256
2465,65.0431900377438
2466,49.8187947676123
2469,42.7576012170489
2472,19.453442764127
2475,24.2203745322973
2476,53.2778371989893
2478,52.3822919841224
2480,34.546913870548
2487,65.1133210662025
2489,67.4560777375354
2493,31.9591098041875
2496,30.7006327321369
2498,59.7181409662336
2499,43.279980681928
2501,30.205479905996
2502,28.2123889206769
2504,73.9222746957478
2507,55.8718751687764
2510,46.5243719182475
2514,21.8376592071072
2518,35.946678946135
2522,55.9574379853069
2523,52.7332123483253
2524,66.8552419863309
2526,73.7186714563785
2528,28.8420447372316
2530,55.0629901348466
2534,78.7844332092146
2537,41.1168442131467
2538,52.9134772814389
2541,63.3843547610037
2546,38.6406675822594
2549,43.8886920856432
2550,26.3488739105532
2551,65.8819257318848
2553,52.2761251581849
2555,51.8767886348622
2556,76.93862460893
2557,15.9918381325763
2558,45.3553010690381
2559,36.9139881321015
2560,68.1916670372774
2561,57.4620385751576
2563,27.9596902871276
2564,67.9130967358969
2565,44.5404147939991
2569,68.0912262934854
2571,68.0848621476477
2572,67.7512006072065
2573,26.6657593908906
2574,69.6169913677023
2575,24.6626908957029
2576,78.958281790558
2581,87.4497594338571
2582,69.200326750628
2587,59.3929143832042
2589,58.0632140217117
2590,55.136939517283
2591,67.6126731135593
2593,66.5174959791115
2597,54.6207051332627
2598,63.5392945412429
2599,62.3435900480929
2601,71.1316163891803
2602,64.8032690020401
2606,55.0121129000778
2611,57.3473695277778
2612,73.1377841953258
2615,55.1948625460081
2617,56.2713977835683
2619,55.9684668011945
2621,68.2828293892997
2627,70.1619204919812
2629,72.3688916543662
2631,94.8751833672409
2632,46.1245048042122
2633,48.7045900837132
2634,59.2648941085324
2635,47.0437692455474
2636,55.5400871126145
2637,60.6095268073498
2639,57.2156323253721
2640,63.1935551775419
2641,61.895665292948
2647,63.1738278181491
2648,27.5562596086549
2649,70.348259814697
2653,34.9710342152655
2661,46.206374669014
2662,68.3256988990011
2663,35.5717389145473
2665,60.3233427808216
2666,53.1421746793003
2668,65.3737723413875
2670,48.8236457633641
2671,62.6516473052679
2672,60.7455620356516
2673,73.8777440214731
2674,50.0947089529012
2675,15.967027821456
2676,41.3425717430701
2678,24.4944062727151
2679,47.6136568156296
2681,74.9566089180621
2683,56.9955976817757
2686,73.3382661057524
2688,58.8348907204381
2690,30.0409479142192
2695,70.8574815323651
2698,53.7565740419752
2699,47.9274854154558
2702,71.6965962968151
2704,53.2928999765779
2710,35.8239736242261
2716,35.0173580474853
2718,65.5079650512633
2719,65.1424681527823
2720,72.330166607454
2724,65.0681716068678
2727,54.8074916502377
2734,54.2762866040075
2739,30.6367455606621
2740,29.990000618689
2741,75.1386665825466
2742,33.6231650511394
2743,50.129334061468
2747,53.7528145801775
2748,61.2789323657468
2749,79.5147430797258
2751,47.4486512799413
2754,57.7190101855253
2757,19.8867377697722
2758,63.7221316660531
2762,38.054613138431
2763,51.6569112796526
2764,48.8267416228847
2765,64.9550090018076
2769,57.9832827421626
2770,50.4476369929809
2772,68.2551812226639
2773,80.3965377478686
2774,32.7720936480109
2775,54.9086643580643
2779,71.081052690674
2781,51.0110119124148
2782,57.683300304679
2783,33.3152730687571
2784,61.7442843001267
2785,79.65529116904
2787,68.6451405110287
2788,30.3084722953198
2789,73.2073403166259
2791,40.7677985778193
2792,33.3204474785111
2794,64.6947722986213
2796,24.4145648029509
2803,52.9867902155314
2805,67.5876013151985
2807,61.2041059136476
2809,64.8485702072405
2810,49.8304620958259
2811,53.265879674298
2812,71.911227921856
2815,54.6533871202763
2816,33.8797999158296
2818,57.7259853419804
2819,63.6547879389182
2822,46.468911271586
2823,68.7739632115091
2828,35.2770491345899
2829,54.6845779562318
2833,60.2121914320079
2835,43.0083941037463
2838,61.6159062996424
2841,56.8920132273947
2843,67.7937178348322
2844,64.8589859397583
2845,61.7278125286185
2846,58.147201233772
2848,79.4171445924708
2849,69.0610604640586
2851,44.5874388132946
2852,20.0609272319237
2854,67.3877501440695
2856,31.2425916654776
2858,68.761508181143
2859,47.1122553953172
2862,37.6098998144898
2864,40.455448523337
2865,87.9374665900797
2866,33.9016114999379
2867,46.1633192631001
2868,25.3161890474036
2871,20.2060391337353
2873,49.2633655080416
2874,66.9850313309854
2878,33.8170241416811
2883,49.6596303781061
2884,49.7528073153884
2886,52.4688511992701
2887,78.2818653213558
2889,61.0797439827242
2891,35.9440407640224
2895,50.7393699713677
2896,53.5704253798918
2897,12.2616208666407
2898,58.1745738767107
2901,61.4763791747132
2903,52.4229627243067
2905,89.481572342355
2906,62.4836680376355
2908,24.9432784228938
2911,67.3237003288667
2913,72.3486141163213
2916,47.3995955477326
2917,69.446118067106
2925,51.8271177665576
2929,68.9088857795767
2931,49.9900496087613
2933,66.4461881844302
2936,23.2960099327676
2939,59.7458625451207
2940,64.7755999845562
2943,49.5869512130641
2947,25.6534151725097
2948,67.5149343858143
2949,36.8243667889089
2953,66.3227785230937
2954,76.4277363062033
2958,38.8018982128822
2959,65.9894164354916
2961,68.6599799981982
2962,18.409147248521
2964,45.937350041542
2966,19.6923025836902
2970,52.29493886561
2971,65.7870027287831
2974,60.1443714901685
2975,15.5597546017609
2978,42.2579317647989
2979,49.4859885337506
2980,79.2288231155668
2984,51.4126960120507
2986,60.6661429912579
2988,77.4556135245111
2990,33.2707553599526
2995,43.6328432671725
2996,52.9316224677257
2997,68.4055555748462
3003,65.0253072247116
3004,52.0855625166167
3006,20.6571488119377
3007,42.4713519177106
3008,38.235198764053
3009,47.0511641735219
3010,43.9216573271743
3011,59.6809136621008
3013,38.84606304763
3014,76.5973660412169
3016,47.8913744804181
3017,74.618737602362
3018,89.5097839468781
3019,75.2758308845837
3023,54.0281459809428
3027,23.6555592584706
3028,40.7374129952898
3030,78.3940056014039
3032,61.0786293940426
3033,16.9910125587776
3034,69.3828018879243
3039,35.6417850513639
3043,75.721751229267
3044,61.6859210695781
3045,72.0250894698933
3048,62.4071583720545
3049,80.8126534608311
3050,73.9254861231123
3052,64.9438788557495
3053,41.3304751646874
3054,62.1758601478851
3055,54.1315965217577
3056,89.1471950582412
3057,48.658058143539
3059,77.0551095946838
3061,43.8591782956705
3064,62.2441244846939
3068,52.8449860690309
3074,29.0069569967238
